ProcessName,RegionGroup,Parameters,Unit,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
BESS_ST4,Brazil,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST4,Europe,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,United States,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,Japan,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,Russia,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,China,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,India,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,Middle East,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,Africa,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,Brazil,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST4,Europe,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,United States,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,Japan,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,Russia,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,China,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,India,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,Middle East,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,Africa,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,Brazil,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST4,Europe,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,United States,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,Japan,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,Russia,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,China,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,India,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,Middle East,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,Africa,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST4,Brazil,Duration,Hour,4,4,4,4,4,4,4,4,4,4
BESS_ST8,Europe,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,United States,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,Japan,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,Russia,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,China,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,India,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,Middle East,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,Africa,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,Brazil,UnitCapacity,MW,50,50,50,50,50,50,50,50,50,50
BESS_ST8,Europe,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,United States,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,Japan,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,Russia,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,China,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,India,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,Middle East,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,Africa,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,Brazil,Gross_Eff,,0.92,0.93,0.935,0.94,0.945,0.95,0.955,0.96,0.96,0.96
BESS_ST8,Europe,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,United States,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,Japan,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,Russia,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,China,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,India,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,Middle East,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,Africa,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,Brazil,MinLoad,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
BESS_ST8,Europe,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,United States,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,Japan,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,Russia,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,China,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,India,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,Middle East,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,Africa,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,Brazil,RampRate,%P/Min,200,200,200,200,200,200,200,200,200,200
BESS_ST8,Europe,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,United States,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,Japan,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,Russia,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,China,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,India,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,Middle East,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,Africa,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,Brazil,EquAvailFactor,,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
BESS_ST8,Europe,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,United States,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,Japan,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,Russia,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,China,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,India,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,Middle East,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,Africa,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,Brazil,AuxiliaryCon,,0,0,0,0,0,0,0,0,0,0
BESS_ST8,Europe,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,United States,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,Japan,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,Russia,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,China,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,India,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,Middle East,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,Africa,Duration,Hour,8,8,8,8,8,8,8,8,8,8
BESS_ST8,Brazil,Duration,Hour,8,8,8,8,8,8,8,8,8,8
