hour,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
1808,11963.35712604466,12340.631300119889,13833.727132187,15420.924363606426,17026.960614622814,18689.238346409362,20392.597672298787,22119.766134714475,23851.646172326575,25567.26572152776
1809,12431.737083206062,12823.782001933469,14375.334362898951,16024.672285609626,17693.58684106596,19420.944720054897,21190.992669715277,22985.781833809007,24785.467124174473,26568.255241364386
1810,12747.067365626073,13149.056473770204,14739.963861419894,16431.137172646984,18142.383619031938,19913.555817947345,21728.500937414417,23568.814878888537,25414.149019785204,27242.157465646716
1811,12900.92190627504,13307.76296499673,14917.872287810742,16629.457690074607,18361.358556142564,20153.908478396464,21990.759600710036,23853.285725221034,25720.892739492338,27570.96486355156
1812,12923.410830432711,13330.9610729231,14943.877150730172,16658.446201809387,18393.366127730646,20189.040783652537,22029.093914960707,23894.866802155553,25765.729450661067,27619.0266406148
1813,12870.230246650133,13276.10337584694,14882.382214617273,16589.895697096068,18317.67631788163,20105.96169320716,21938.442888277314,23796.53803436515,25659.70196344392,27505.372720441996
1814,12803.506610539482,13207.275557944458,14805.226887718902,16503.88805647042,18222.71128135633,20001.725583225154,21824.70658316606,23673.168743914728,25526.67336770473,27362.775562324423
1815,12771.85608716988,13174.626933558877,14768.628098498486,16463.090162837445,18177.664401326096,19952.280945969927,21770.75549882481,23614.648189979358,25463.570949254805,27295.134259550417
1816,12795.225430007744,13198.733239851254,14795.65106455073,16493.213544180704,18210.925071723042,19988.78867858382,21810.59061197385,23657.85718066817,25510.162989352844,27345.07758611646
1817,12858.721326816112,13264.23153817064,14869.073954205633,16575.06056118239,18301.29615000802,20087.982402020683,21918.824957744964,23775.258504445843,25636.756346669943,27480.77662740688
1818,12917.136843748478,13324.489205360504,14936.622259820195,16650.35891288627,18384.436587434593,20179.23948137536,22018.39937128238,23883.266462368545,25753.220813283377,27605.618281935454
1819,13155.455877243021,13570.323863519452,15212.200494773197,16957.55532900458,18723.62645286908,20551.54315549706,22424.635182513983,24323.908803930215,26228.36349984203,28114.937431048842
1820,13202.75452240599,13619.114115973203,15266.893883883185,17018.523892760713,18790.944698207026,20625.43346005803,22505.25990390208,24411.36209226894,26322.66405318668,28216.02083796114
1821,12990.849157386769,13400.88112991177,15024.136670430738,16749.799215612715,18496.082095714948,20304.093092032403,22157.701786437254,24038.06380612253,25924.262645722134,27793.478685454793
1822,12472.495848387309,12866.181131807589,14424.743185371915,16081.635004304495,17758.330896788226,19494.31801445419,21274.122887112626,23079.64938721601,24890.808591533743,26685.689607791955
1823,11724.5536161105,12094.651960903373,13559.866517760718,15117.527676625541,16693.81506090678,18325.877562435904,19999.18938863519,21696.734334575238,23399.61739887127,25087.23883522196
1824,10874.27489937471,11217.558998613315,12576.653870047472,14021.50722744451,15483.647913225752,16997.566352362708,18549.814266028552,20124.60315883493,21704.395295048358,23270.081493473284
1825,10332.227374755734,10658.417559072052,11949.861786769405,13322.800823242687,14712.173627433947,16150.775928862064,17625.84638045292,19122.379034916146,20623.70140596368,22111.654705290068
1826,9946.911129211878,10260.950037671251,11504.304590657852,12826.123140762526,14163.76864501925,15548.832299553167,16969.040887086885,18409.944859443232,19855.486794412587,21288.183283234197
1827,9788.226858584698,10097.261517878143,11320.811371116233,12621.577034762708,13937.919788508687,15300.93462314792,16698.549493943843,18116.544006261305,19539.113904706213,20949.05413973828
1828,10101.131217064536,10420.03361517511,11682.635715979113,13024.914870583732,14383.26387247245,15789.755937316082,17231.92256480392,18695.091533855935,20162.95916602815,21617.771922241678
1829,10243.983437271685,10567.390843576213,11847.821674132318,13209.053277594212,14586.579605452362,16012.920653475323,17475.426834830178,18959.219571810827,20447.767315690002,21923.065917148437
1830,10460.99436207695,10791.245386015305,12098.760446320612,13488.783215914944,14895.442495277357,16351.93662163451,17845.34111238235,19360.464073341675,20880.427463117627,22386.846814910157
1831,10710.137335421765,11048.245300773466,12386.854840074175,13809.931791744037,15250.037573521671,16741.149443095346,18270.027331550496,19821.119446407643,21377.15011192395,22919.298034998745
1832,10931.121851986905,11275.843712282578,12640.110646393587,14090.359584704658,15557.822104579578,17076.673300633953,18633.06161954834,20211.204615082712,21793.65282368392,23361.24344547607
1833,11118.145037740147,11468.764807717742,12856.373301958316,14331.434906700713,15824.00460592526,17368.842164761823,18951.85908688394,20557.002916630296,22166.52557707913,23760.936542281008
1834,11234.088411253162,11588.364528148622,12990.443420911768,14480.887425734745,15989.02209498858,17549.96971299189,19149.49479169645,20771.377603162175,22397.684781356464,24008.722740884943
1835,11276.59927653989,11632.216041385469,13039.600554048191,14535.684509173323,16049.526090867766,17616.380522488485,19221.95834135787,20849.97849851445,22482.439854409375,24099.574110142945
1836,11260.922025606325,11616.044370714806,13021.47227421742,14515.476326576729,16027.213277034401,17591.889374010654,19195.23509188751,20820.991840500665,22451.1836562982,24066.069766243472
1837,11213.770792558695,11567.406160378801,12966.949304564427,14454.697724850199,15960.104841972267,17518.229345160977,19114.861616789924,20733.8110689425,22357.177009348612,23965.301305686295
1838,11164.40372433343,11516.482312098542,12909.864144901328,14391.06298424534,15889.842759099303,17441.10780828552,19030.711171619438,20642.533428104845,22258.75273981731,23859.797503377646
1839,11135.412549946803,11486.576879255796,12876.340464523535,14353.692971090526,15848.580799683135,17395.8176365261,18981.293158695007,20588.929940934886,22200.952274152052,23797.83957563652
1840,11135.788650470311,11486.964831195157,12876.775356336211,14354.177758215255,15849.116019956484,17396.405161738057,18981.93422107287,20589.625274484864,22201.702141795155,23798.643331201638
1841,11158.185302715641,11510.067808281308,12902.673517953182,14383.047363173186,15880.9923041399,17431.39339304741,19020.111254440686,20631.035831428708,22246.35487509473,23846.507885154842
1842,11181.13297058074,11533.739125823355,12929.20888496386,14412.627207513198,15913.652794212332,17467.242375323975,19059.22760030904,20673.465100957324,22292.106241296562,23895.550093510603
1843,11422.128148606253,11782.334242593734,13207.881617075906,14723.273097286023,16256.651412118237,17843.72663975786,19470.025133803636,21119.05547333858,22772.584341488666,24410.588391915047
1844,11541.075809175847,11905.033078813389,13345.42574520709,14876.598238894445,16425.944782501214,18029.547508893855,19672.78191843439,21338.984953677256,23009.73332859883,24664.795184890314
1845,11483.89481147782,11846.31281189221,13281.006680486356,14806.210309361593,16349.632473895275,17947.555757370203,19585.69602811853,21247.42311691279,22914.282767080032,24566.123840017277
1846,11210.867885145673,11564.675737495978,12965.294306408534,14454.27499676033,15961.044283598454,17521.03125534923,19120.297504172373,20742.60732764511,22369.94210428514,23982.629356175446
1847,10770.44118566412,11110.35985904404,12456.01060560967,13886.559242284127,15334.202889585174,16832.993694623023,18369.551401538152,19928.27607953067,21491.8523634575,23041.379706646465
1848,10246.811625078815,10570.217212376367,11850.516002015256,13211.593828195122,14588.942198348825,16014.976037282579,17476.978610233447,18960.1060893018,20447.878938378515,21922.314525555026
1849,9997.127558768289,10312.659167195014,11561.795900551877,12889.747804670833,14233.576976326562,15624.917852062279,17051.370078975546,18498.450281800528,19950.07750933423,21388.706880311358
1850,9817.999786074497,10127.882431408758,11354.66304021235,12658.849746521375,13978.63171465881,15345.083227431183,16746.03099521066,18167.25025332594,19592.945977717834,21005.887304569183
1851,9740.994356237887,10048.448602348622,11265.618454086933,12559.588735659176,13869.033005079986,15224.78481082372,16614.768483840762,18024.87033625707,19439.418312368532,20841.316622372487
1852,9778.557440010562,10087.196254812974,11309.05421451068,12608.008031167503,13922.495023112999,15283.4660755538,16678.798025122476,18094.322905763598,19514.308766973358,20921.59378776937
1853,9921.04282446558,10234.175037915857,11473.815964467627,12791.673582959556,14125.28866248212,15506.057735541744,16921.67694464471,18357.7727063854,19798.385480669327,21226.103791763773
1854,10139.083990464032,10459.09228765223,11725.946037268925,13072.731481596571,14435.617808289466,15846.68317629977,17293.347357305694,18760.921975032867,20233.09965704164,21692.08643187938
1855,10390.690618151846,10718.633549141501,12016.889248906713,13397.055765373452,14793.719317465539,16239.744724944088,17722.23308287086,19226.132577809032,20734.734088257534,22229.80288886558
1856,10620.065173061972,10954.97761620404,12280.42288039426,13689.403451162676,15115.107758789905,16590.738388374353,18102.838064508946,19636.07336838488,21173.491213682162,22696.474490230255
1857,10812.498030806653,11153.479005675787,12502.941009827879,13937.451941800125,15388.98966454082,16891.35835857413,18430.856872252334,19991.873938251294,21557.149508084218,23107.72882602471
1858,10935.348098859802,11280.203237634085,12644.99762516666,14095.807269217074,15563.83714238817,17083.27554528494,18640.265617375084,20219.018803230116,21802.07874888981,23370.27553449132
1859,10986.268113685426,11332.729042279576,12703.878565851015,14161.443808082622,15636.309544517298,17162.823107974855,18727.06331515691,20313.16785234092,21903.59925998895,23479.098247727936
1860,10980.499720459162,11326.77877264538,12697.208321611093,14154.00833140433,15628.099653155274,17153.81172747886,18717.23056412238,20302.502306102197,21892.098654938778,23466.770514435804
1861,10944.746310808601,11289.897810472206,12655.865130104745,14107.921671482516,15577.213235395757,17097.95746977454,18656.285672667596,20236.395703418388,21820.816142919168,23390.360697562304
1862,10908.247056351764,11252.247531731284,12613.659549736529,14060.873628909489,15525.265307821934,17040.93805924989,18594.069465835983,20168.91002981932,21748.04669276578,23312.356993597215
1863,10893.566562111493,11237.104116643482,12596.683906026848,14041.950339497042,15504.371225917077,17018.004176545055,18569.04534663231,20141.766441234293,21718.777873965006,23280.98292500854
1864,10909.66121193899,11253.706306330274,12615.294821153595,14062.696588705036,15527.278079385978,17043.14733997896,18596.480099344426,20171.52483877887,21750.86617590631,23315.37935359176
1865,10949.141343336727,11294.431433312568,12660.947333847604,14113.586917059283,15583.468502910104,17104.82339947441,18663.77743684682,20244.521883788242,21829.578657293918,23399.753500299103
1866,10990.48674539065,11337.080723830173,12708.756762172285,14166.881714363843,15642.313756125603,17169.413522258506,18734.254331468805,20320.96793956226,21912.01007106719,23488.114114003212
1867,11251.135789251814,11605.94954447718,13010.15604158563,14502.861756513774,16013.284939850462,17576.601222737925,19178.55359995259,20802.897570415098,22431.67263636602,24045.155264310295
1868,11390.928189041584,11750.150397314432,13171.80382340694,14683.055986334768,16212.24582145909,17794.98587609304,19416.842101280476,21061.368060437777,22710.38024599815,24343.91001560931
1869,11349.954958213499,11708.019095999436,13125.293287536932,14631.943398649362,16156.543132085284,17734.777530340463,19352.413989414927,20993.051446746827,22638.51768583869,24268.91720581481
1870,11099.931171486753,11450.110589619484,12836.180360179716,14309.659438622151,15800.694392398396,17344.188655835635,18926.22637008122,20530.767466476686,22140.038963619943,23734.58351552466
1871,10683.462461300544,11020.508187615178,12354.600264593555,13772.825805139018,15207.95139397958,16693.5783855139,18216.318776410637,19760.733614252695,21309.714779808168,22844.535137875042
1872,10184.65495370527,10505.970396184226,11777.808418850078,13129.856372876962,14498.018912128513,15914.337880316292,17366.057332603865,18838.458569488943,20315.229715023866,21778.517997821247
1873,9960.56082867289,10274.809253897392,11518.679059607808,12840.996089703427,14179.074829321265,15564.256472768902,16984.069117689698,18424.11757135896,19868.447646268018,21299.599395176174
1874,9807.690104032976,10117.117623349885,11341.908264588841,12643.943736597283,13961.500128270536,15325.440809668507,16723.48740298719,18141.465689039873,19563.665341132233,20972.89452114113
1875,9757.503383067069,10065.348269918755,11283.8753066076,12579.252424351283,13890.07146287968,15247.038759367319,16637.939796370978,18048.672540267737,19463.60689303241,20865.639012874744
1876,9605.545531847689,9908.598215884653,11108.160077145083,12383.3767052249,13673.795955372447,15009.649212180513,16378.91422596231,17767.708555069617,19160.64473497444,20540.88503242125
1877,9963.399187204555,10277.737078157916,11521.96113244774,12844.654757755907,14183.114499222838,15568.690620075795,16988.90733391101,18429.365535740595,19874.106499419693,21305.665205756457
1878,10493.506527800475,10824.561790812897,12134.946285687609,13527.970077818723,14937.594811192164,16396.827927027138,17892.522046169994,19409.51271767674,20930.994845946843,22438.5742876151
1879,11103.60468486967,11453.899875406756,12840.428154107112,14314.394625884928,15805.922763318853,17349.927452925724,18932.488204089947,20537.559680827882,22147.362946851375,23742.4341871822
1880,11689.344215763793,12057.977169145282,13516.87462919966,15067.718109046133,16636.96919241459,18261.173490721172,19925.518511332535,21613.12724472025,23305.339777086825,24981.664151627163
1881,12178.339338528855,12562.393168464367,14082.32000478324,15698.039258673673,17332.936133921077,19025.08499702332,20759.053862225257,22517.25962494784,24280.261676268492,26026.710991153028
1882,12515.2664800057,12909.945572114177,14471.922894153855,16132.342793859638,17812.470865327352,19551.434939541632,21333.375958950295,23140.224365293183,24952.001839654917,26746.768579205323
1883,12691.677759199867,13091.920119760724,14675.914571362817,16359.73924365177,18063.54985696927,19827.025785301194,21634.084509354714,23466.40169853239,25303.717420346427,27123.782665483668
1884,12737.656821066481,13139.349197378133,14729.082089698935,16419.006871610338,18128.990019402067,19898.85461731208,21712.459865159926,23551.415143036065,25395.38704228462,27222.04595852975
1885,12708.868534699679,13109.653030351334,14695.792982163553,16381.898377859608,18088.016799415167,19853.8813527844,21663.387648425323,23498.186725727963,25337.9910986771,27160.521575926352
1886,12667.403660306785,13066.880539052541,14647.845417408955,16328.449598226278,18029.001532322363,19789.10464792685,21592.707137395464,23421.519909027225,25255.321530380177,27071.905710802446
1887,12661.838036579607,13061.139365804363,14641.409671631021,16321.27542693893,18021.080176505413,19780.40995484638,21583.22005793363,23411.229266306742,25244.22518956935,27060.011198632707
1888,12712.073553363858,13112.959099821139,14699.499073443778,16386.02966014722,18092.57834437317,19858.888250152755,21668.850922652342,23504.112697934313,25344.381006341806,27167.371122227178
1889,12803.167659192879,13206.925954782662,14804.834975325371,16503.4511778044,18222.228908119458,20001.19606513703,21824.128850824374,23672.54205007765,25525.997608921072,27362.05118047889
1890,12889.860049267927,13296.352278506456,14905.081000677861,16615.198812700284,18345.614687358335,20136.627563590762,21971.90371345294,23832.832834324174,25698.838475039054,27547.32424356891
1891,13157.0772235147,13571.996312470266,15214.075291652296,16959.645222540614,18725.933993110015,20554.076026981747,22427.398879671637,24326.906588008715,26231.59601118296,28118.402383100198
1892,13233.833728719557,13651.173404068404,15302.832039864068,17058.58538778094,18835.17842955237,20673.985590240653,22558.237133956245,24468.826250892263,26384.627387788445,28282.44116307391
1893,13036.259551891557,13447.368564826294,15074.368810316873,16803.90966624544,18553.979137490373,20365.333852435375,22221.45453462175,24103.51954144593,25990.718778061346,27860.199207508962
1894,12548.28488695419,12944.005245224984,14510.10343362072,16174.903925926643,17859.464615076166,19603.0164930453,21389.658669154564,23201.274038911735,25017.831398790204,26817.333232990877
1895,11831.075697241547,12204.178275319533,13680.764621360033,15250.411850116727,16838.68985602662,18482.58735604551,20167.112329881078,21875.183087953017,23587.913396120617,25284.56295213689
1896,11011.80957713948,11359.075909047186,12733.413157785388,14194.367086144157,15672.66163753666,17202.724248232153,18770.60092097988,20360.392986492825,21954.521890751203,23533.683612785466
1897,10500.976768813338,10832.13358630066,12142.715948406989,13535.896903399422,14945.614047441555,16404.697732053064,17899.841373004092,19415.88365650057,20936.061678406288,22441.966846417625
1898,10146.997653319922,10466.991456371345,11733.395178110315,13079.61316405595,14441.809935992615,15851.709146075764,17296.45270947366,18761.39052742689,20230.324614217832,21685.466934532473
1899,10019.691026578337,10335.670111012141,11586.185227911723,12915.513238490883,14260.619543526485,15652.829817053012,17079.447290463126,18526.005658840902,19976.510187331754,21413.395941403425
1900,10147.137624282503,10467.135831786043,11733.5570315916,13079.793597526577,14442.00915767211,15851.927785722453,17296.691320634913,18761.64935036863,20230.60368165871,21685.766083854473
1901,10508.952897645617,10840.361252931494,12151.939067207637,13546.178214079935,14956.966124340848,16417.158059523525,17913.437363490462,19430.63119939722,20951.963896056644,22459.012799234584
1902,11041.18550450729,11389.378228330052,12767.381734596329,14232.233037511938,15714.471201233691,17248.615509424046,18820.674808570308,20414.707887045486,22013.089398102817,23596.463803511866
1903,11651.566577452835,12019.00818921892,13473.190765621312,15019.022225402932,16583.20180769278,18202.157001012973,19861.123186770485,21543.277887909222,23230.021521044942,24900.92837195833
1904,12241.150927814058,12627.18553894899,14154.95164614983,15779.004229544236,17422.33328731554,19123.209685736685,20866.12168214343,22633.395707563694,24405.490702822884,26160.94755845765
1905,12726.760700750283,13128.10944360373,14716.482416043658,16404.961589210652,18113.481977644595,19881.832611314516,21693.886436659686,23531.268614503395,25373.663120955334,27198.759448350025
1906,13058.493815547674,13470.304002923313,15100.079219970456,16832.569922286264,18585.624233146482,20400.0683758454,22259.35480505542,24144.629808520134,26035.047773045804,27907.71667522795
1907,13227.930616997763,13645.084161035647,15296.006022230478,17050.97621721118,18826.77676817149,20664.763673519672,22548.17475850849,24457.911638012465,26372.858192983815,28269.825374613636
1908,13265.191201030262,13683.51978692763,15339.091984030021,17099.00559314358,18879.80825743518,20722.972481442415,22611.688679741113,24526.804972418508,26447.14561447978,28349.45612339339
1909,13225.985124379222,13643.07728836109,15293.756362867007,17048.468415105017,18824.007829806687,20661.724407882895,22544.85844075664,24454.314501657205,26368.9794377444,28265.667604150192
1910,13172.45549005564,13587.859568438598,15231.857834573706,16979.468013932743,18747.821296122765,20578.100076933755,22453.61249605576,24355.340347560537,26262.25602893223,28151.267772730193
1911,13153.23806585674,13568.036086996824,15209.635915481671,16954.696494230684,18720.469895205628,20548.078454920502,22420.85473525969,24319.808114099425,26223.941747301837,28110.197577995223
1912,13188.302027495145,13604.205833059576,15250.181842267551,16999.894373253916,18770.37498824402,20602.85560960236,22480.624302128603,24384.639948528937,26293.849675884085,28185.133844109565
1913,13262.778833940843,13681.031315720367,15336.302457039375,17095.895972939725,18876.374811631966,20719.203782299533,22607.57655972988,24522.3445521524,26442.335910941252,28344.300532290727
1914,13331.488705946154,13751.90801451829,15415.754511774565,17184.46390644597,18974.166793603425,20826.542844222182,22724.69860257802,24649.386322493432,26579.324545093947,28491.14255610476
1915,13579.444607382538,14007.68341401337,15702.476227606969,17504.082326763964,19327.072363866188,21213.901271067734,23147.36132421178,25107.846853187915,27073.680492301723,29021.05695697529
1916,13635.753261662492,14065.767785665534,15767.588312007892,17576.664928265745,19407.214198852456,21301.867027844073,23243.34444715645,25211.9592896129,27185.9444913405,29141.395977272314
1917,13416.641818224049,13839.74647251992,15514.220621904462,17294.227403674395,19095.361751871977,20959.56960012299,22869.849654793084,24806.831028293866,26749.096501435393,28673.126018030995
1918,12906.142179271435,13313.147854922516,14923.908691547294,16636.186678958624,18368.78833756898,20162.063591071623,21999.657947969346,23862.937762620302,25731.300551904602,27582.121231832713
1919,12165.526057282028,12549.175791899721,14067.5034728607,15681.522762338001,17314.699487977232,19005.06801576444,20737.212475484594,22493.56832055448,24254.715471177493,25999.327303976082
1920,11322.080230279418,11679.131212135993,13092.191965785263,14594.310018063634,16114.257286158972,17687.431172054483,19299.4846484716,20934.07092320027,22573.11628765042,24196.772716422212
1921,10786.406966539003,11126.56507650147,12472.77074186132,13903.82016559694,15351.855245072325,16850.59874498413,18386.382253717267,19943.632624211234,21505.131096560388,23051.968621141245
1922,10407.04099062588,10735.235457727105,12034.094089619008,13414.812404059876,14811.919038380325,16257.950607218172,17739.719463809903,19242.200122459504,20748.779486457533,22241.213661080514
1923,10253.917069790608,10577.282642248996,11857.030521082068,13217.433666898387,14593.983971136004,16018.739369463972,17478.706254601624,18959.080165734613,20443.49253448173,21913.967707228883
1924,10355.232955465717,10681.793631567694,11974.186313629423,13348.03122346081,14738.182822315535,16177.015794446013,17651.408140719774,19146.409263896887,20645.488603889517,22130.49312330476
1925,10690.721657848038,11027.862215975123,12362.125855048489,13780.480529855526,15215.670247673967,16701.11850653675,18223.278250018488,19766.71434122191,21314.36087303863,22847.476541279317
1926,11196.549068578968,11549.641313592463,12947.035080034877,14432.498674389806,15935.593817538547,17491.325519392085,19085.50563384374,20701.968816796645,22322.841661873153,23928.49610697812
1927,11780.562739177993,12152.072394641535,13622.354390813629,15185.300058552606,16766.796868886133,18403.675739816757,20081.008559403523,21781.786710047614,23487.204480526823,25176.610179544507
1928,12343.932786641684,12733.20873465687,14273.802627741317,15911.491427321376,17568.618574636028,19283.77628756404,21041.322484179535,22823.435226207912,24610.409511773578,26380.60596003755
1929,12803.594408475134,13207.366122465815,14805.328388940217,16504.001211090555,18222.836252214405,20001.86274038442,21824.85624397759,23673.33102170931,25526.848379810686,27362.963138270476
1930,13109.755905992732,13523.182702112295,15159.355699690466,16898.647455373855,18658.58351448927,20480.150352131877,22346.735527606066,24239.411353403873,26137.250320655665,28017.270518654223
1931,13254.105135806514,13672.084097432667,15326.272709752007,17084.71548737353,18864.029912802573,20705.65370926806,22592.791517595437,24506.307307347764,26425.04301118586,28325.763767460725
1932,13266.865803484105,13685.247203695139,15341.028412701009,17101.164178898485,18882.19164245941,20725.58852363392,22614.54323778226,24529.901285923042,26450.484256614916,28353.03506936303
1933,13203.84691593893,13620.240927371487,15268.157028912443,17019.931975225165,18792.499413082634,20627.13996348916,22507.12196752136,24413.381813963155,26324.841929463313,28218.35535974663
1934,13127.286236623606,13541.265865348192,15179.626749995685,16921.244259329367,18683.533716414328,20507.53634962953,22376.617522226537,24271.82425150758,26172.20095643396,28054.735150043136
1935,13085.909033905982,13498.583782919415,15131.780568052107,16867.90848282211,18624.643193683827,20442.89658314742,22306.086385103823,24195.319455858862,26089.70618496566,27966.306559265206
1936,13099.768291473718,13512.880125257709,15147.806593214758,16885.773254041433,18644.368538265415,20464.547617669385,22329.710724967612,24220.944655343854,26117.337760211383,27995.925681988672
1937,13154.073263276585,13568.89759704707,15210.60167862043,16955.77304924311,18721.658567711733,20549.383208308558,22422.278388111394,24321.352293709777,26225.60691737995,28111.982506029515
1938,13203.715392547218,13620.105308725253,15268.004982756725,17019.762486854346,18792.31226883115,20626.9345246789,22506.897831058002,24413.138724869634,26324.57975648451,28218.0743319732
1939,13433.772258707046,13857.417153059849,15534.029264809706,17316.308728861088,19119.742796474842,20986.3308883702,22899.049928081044,24838.504519657243,26783.24983023645,28709.73598125664
1940,13473.407958727046,13898.302835689748,15579.861691458265,17367.39970420213,19176.154730261645,21048.25005731589,22966.612572839516,24911.789395079613,26862.272596869338,28794.442746894434
1941,13238.89965884216,13656.399130729971,15308.689972113414,17065.11543355516,18842.388610296155,20681.899629819265,22566.87244112874,24478.192986348626,26394.72753091377,28293.267729896426
1942,12714.321848604262,13115.278313207831,14702.098902086836,16388.927769124373,18095.778297007757,19862.40060333943,21672.683349471678,23508.269688021555,25348.863523494707,27172.176059255944
1943,11960.980931657507,12338.18022553588,13830.979475606558,15417.861455706663,17023.57876879223,18685.52628634769,20388.54729580696,22115.37272687822,23846.908800665402,25562.187571859515
1944,11106.190626386808,11456.433363513243,12842.549883379741,14316.025496270988,15806.990340908174,17350.166955023615,18931.48172117639,20534.89976273471,22142.6917583139,23735.38825997572
1945,10560.572053964343,10893.608244364295,12211.628454743926,13612.715998139056,15030.433605540145,16497.797911770846,18001.42681228254,19526.072955012907,21054.87834909779,22569.329731628313
1946,10172.670803855812,10493.47420332204,11763.082116725442,13112.706205638046,14478.349474154122,15891.815918494294,17340.214853849062,18808.859117656088,20281.50977471415,21740.33380213706
1947,10012.424543168463,10328.174472517136,11577.782678679001,12906.146632363509,14250.277459027,15641.478083578479,17067.060915765083,18512.570199307593,19962.022787091137,21397.8664606077
1948,10108.025988754422,10426.79076650146,11688.330588362725,13029.378152352843,14386.34308740989,15790.82729116261,17230.021992000216,18689.33344006927,20152.625730652733,21602.179302871373
1949,10439.195021114456,10768.40350899765,12071.27515458424,13456.259422548332,14857.682602713649,16308.181880174263,17794.5289373786,19301.651763802387,20812.885903047172,22309.931123463295
1950,10942.077003349948,11287.144286704273,12652.77848862804,14104.480901977904,15573.41410174561,17093.787554420345,18651.735649796257,20231.460286829275,21815.494325213793,23384.6559565796
1951,11524.491234414587,11887.925418939212,13326.248256567547,14855.220486838627,16402.340631571,18003.63901648748,19644.512064291815,21308.320698800933,22976.668218272458,24629.351729654893
1952,12087.572076602404,12468.763490119167,13977.362070640607,15581.039091596154,17203.7507636731,18883.287792383417,20604.333037654553,22349.434612996072,24099.296730709426,25832.72944259133
1953,12548.21213624447,12943.930176331489,14510.019294684098,16174.810166859294,17859.36104403169,19602.90286286413,21389.534658852142,23201.13956402006,25017.686410770795,26817.177762902847
1954,12856.570306140322,13262.012699352787,14866.586671451425,16572.28791021883,18298.23474072229,20084.622088069667,21915.158350906862,23771.281411354485,25632.467858685824,27476.179701273333
1955,13004.278562310632,13414.379025821181,15037.38785382768,16762.685772389657,18508.461880894145,20315.37292151448,22166.940091000615,24044.387984969995,25926.95745816155,27791.851611117247
1956,13021.498532148058,13432.142054824224,15057.300032362366,16784.882528883034,18532.970376983547,20342.274067089114,22196.29308886742,24076.227004579985,25961.289408020028,27828.65296557263
1957,12963.971693769103,13372.801048187188,14990.779370184553,16710.729670548157,18451.094749987213,20252.40525004461,22098.23352231898,23969.862235693374,25846.596617163774,27705.710480692695
1958,12893.862971800905,13300.481403410948,14909.709713011733,16620.3585880317,18351.31185240911,20142.880888250296,21978.727018564157,23840.23403028233,25706.81910632494,27555.87897710603
1959,12859.820039522752,13265.364913995501,14870.344516242616,16576.476869322123,18302.85995085644,20089.69888723302,21920.697843375383,23777.290050060077,25638.9469128582,27483.12479386348
1960,12881.814077297786,13288.0525123582,14895.777082167486,16604.827433740997,18334.163145038554,20124.058053134,21958.188567132773,23817.956082879853,25682.796943776255,27530.12891544934
1961,12944.968617309807,13353.198704483546,14968.805301901803,16686.234444167083,18424.04845718388,20222.718511080133,22065.84107588488,23934.726344135266,25808.709754678934,27665.09844766663
1962,13004.086450562989,13414.18088257807,15037.165730311397,16762.43813016973,18508.188439355363,20315.072779057093,22166.612634195106,24044.03278719497,25926.574441104232,27791.441014153224
1963,13244.153524054089,13661.818658040884,15314.76526770638,17071.887730626222,18849.866181971396,20690.107216751734,22575.828151585414,24487.907199863494,26405.20221300962,28304.495901300565
1964,13294.240485136637,13713.485171272383,15372.682911462556,17136.450520354705,18921.152941531458,20768.35344581311,22661.205824394943,24580.515988315758,26505.061918310897,28411.538339670627
1965,13070.529409216238,13482.719162127287,15113.996472692828,16848.08399168847,18602.75403794518,20418.870442298958,22279.87049711055,24166.88316714045,26059.043499698982,27933.438369943167
1966,12556.998730946567,12952.993899675543,14520.179639643944,16186.136221554314,17871.86667334078,19616.62931166977,21404.512166282915,23217.385598192275,25035.204450355435,26835.95588884902
1967,11814.85847006655,12187.449623582692,13662.011978161903,15229.50764397986,16815.608571152672,18457.252720786102,20139.46862744394,21845.19808834478,23555.580711227332,25249.90464447684
1968,10971.326190594904,11317.315869596796,12686.600541286538,14142.183479005997,15615.043281244447,17139.4808090564,18701.593425175033,20285.540825896875,21873.80917318661,23447.16535094552
1969,10436.927758371558,10766.064738125036,12068.653423439766,13453.336869567229,14854.455670739986,16304.639927728276,17790.664157649986,19297.459615410575,20808.365553440242,22305.085653528226
1970,10060.114865640691,10377.368773451986,11632.928999822843,12967.620107523198,14318.15319794329,15715.98026642162,17148.353351081554,18600.747761139348,20057.10422922296,21499.787014479774
1971,9910.733175995445,10223.276199480497,11460.192735113322,12775.065140770314,14105.544289490985,15482.615164637416,16893.719085681485,18324.547029056357,19759.278202484544,21180.53872541903
1972,10016.886015705204,10332.776637624416,11582.941708405275,12911.897557537932,14256.627330309882,15648.447856677243,17074.665954964243,18520.819325624314,19970.91779599435,21407.40131718123
1973,10358.20695913403,10684.861423460237,11977.62527958092,13351.864729855091,14742.41555986607,16181.661741572336,17656.47758191212,19151.908004071836,20651.417907000163,22136.84896818506
1974,10870.758548430358,11213.57671661771,12570.30996026287,14012.550429421544,15471.909429495163,16982.37332771521,18530.167007774016,20099.595287066837,21673.30491872272,23232.23903476643
1975,11462.281403839277,11823.753757116488,13254.312449193989,14775.031185608685,16313.799905802987,17906.454400288654,19538.469906039692,21193.297293870313,22852.638947810075,24496.40112346886
