Zone Code,ZoneID,Technology,Item,Installed Capacity(MW),M12*1*2H0--3,M12*1*2H3--6,M12*1*2H6--9,M12*1*2H9--12,M12*1*2H12--15,M12*1*2H15--18,M12*1*2H18--21,M12*1*2H21--0,M3*4*5H0--3,M3*4*5H3--6,M3*4*5H6--9,M3*4*5H9--12,M3*4*5H12--15,M3*4*5H15--18,M3*4*5H18--21,M3*4*5H21--0,M6*7*8H0--3,M6*7*8H3--6,M6*7*8H6--9,M6*7*8H9--12,M6*7*8H12--15,M6*7*8H15--18,M6*7*8H18--21,M6*7*8H21--0,M9*10*11H0--3,M9*10*11H3--6,M9*10*11H6--9,M9*10*11H9--12,M9*10*11H12--15,M9*10*11H15--18,M9*10*11H18--21,M9*10*11H21--0
NIC.West,NICZ3,BESS_ST1,Input,50.0,-0.00,-0.00,-17.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-17.03,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
NIC.West,NICZ3,BESS_ST1,Output,50.0,15.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.West,NICZ3,BESS_ST1,AS T1,,8.52,7.85,6.54,6.30,7.14,8.09,8.42,8.40,9.20,8.54,7.22,6.97,7.82,8.80,9.16,9.14,9.82,9.29,7.98,7.73,8.58,9.51,9.80,9.78,9.25,8.62,7.31,7.07,7.92,8.82,9.09,9.05
NIC.West,NICZ3,BESS_ST1,AS T2,,8.52,7.85,6.54,6.30,7.14,8.09,8.42,8.40,9.20,8.54,7.22,6.97,7.82,8.80,9.16,9.14,9.82,9.29,7.98,7.73,8.58,9.51,9.80,9.78,9.25,8.62,7.31,7.07,7.92,8.82,9.09,9.05
CRI.All,CRIZ0,New BESS_ST1,Input,45.4,-0.00,-0.00,-0.00,-0.00,-15.39,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
CRI.All,CRIZ0,New BESS_ST1,Output, ,14.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,New BESS_ST1,AS T1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.58,0.00,21.58,0.00,0.00,0.00,21.58,21.58,21.58,0.00
CRI.All,CRIZ0,New BESS_ST1,AS T2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.58,0.00,0.00,21.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.Central,NICZ1,New BESS_ST1,Input,3.2,-0.00,-0.00,-1.07,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
NIC.Central,NICZ1,New BESS_ST1,Output, ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.Central,NICZ1,New BESS_ST1,AS T1,,1.50,1.32,0.47,0.31,0.86,1.41,0.00,0.00,1.50,0.00,0.49,1.50,0.00,1.50,1.50,0.00,1.50,1.34,0.48,1.50,0.88,1.50,1.50,1.48,1.50,1.50,0.48,0.32,0.87,1.50,1.48,1.45
NIC.Central,NICZ1,New BESS_ST1,AS T2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,HYD_LG,Net output,2363.5,365.08,365.08,365.08,365.08,365.08,365.08,365.08,365.08,316.95,316.95,316.95,316.95,316.95,316.95,316.95,316.95,1373.80,1148.59,883.09,772.26,922.91,1017.68,1060.89,1203.29,1357.08,1198.12,900.57,846.30,1012.02,971.90,1093.97,1226.00
CRI.All,CRIZ0,HYD_LG,AS T1,,48.77,46.77,41.43,40.48,43.76,46.86,47.21,47.08,49.26,46.97,41.62,40.67,43.96,47.35,48.18,48.06,48.91,46.13,41.57,39.85,43.13,47.01,25.77,47.22,26.53,46.88,41.54,39.82,22.30,24.63,25.75,47.20
CRI.All,CRIZ0,HYD_LG,AS T2,,48.77,46.77,41.43,40.48,43.76,46.86,47.21,47.08,49.26,46.97,41.62,40.67,43.96,47.35,48.18,48.06,0.00,46.90,41.57,19.04,19.07,47.01,19.27,41.21,24.05,46.88,0.00,0.00,0.00,0.00,0.00,41.69
CRI.All,CRIZ0,HYD_SM,Net output,9.1,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.90,5.90,5.90,5.90,5.90,5.90,5.90,5.90
CRI.All,CRIZ0,HYD_SM,AS T1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.78,0.78,0.00,0.00,0.00,0.78,0.00,0.00,0.78,0.00,0.78,0.00,0.00
CRI.All,CRIZ0,HYD_SM,AS T2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.24,0.00,0.00,0.00,0.00,0.00,3.24,3.24,0.00,0.00,2.74,0.00,2.74,0.00,2.74,2.74
NIC.Central,NICZ1,HYD_LG,Net output,50.0,7.40,7.40,7.40,7.40,7.40,7.40,7.40,7.40,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,43.23,43.23,43.23,44.41,43.23,15.00,43.23,43.23,37.27,43.39,43.23,15.00,15.00,43.32,43.23,43.23
NIC.Central,NICZ1,HYD_LG,AS T1,,1.11,4.28,4.28,4.28,4.28,4.28,4.28,2.42,4.28,4.28,4.28,3.10,4.28,4.25,4.28,4.28,4.28,4.28,4.28,3.09,4.28,4.19,4.28,4.28,4.28,4.11,4.28,4.28,4.28,4.18,4.28,4.28
NIC.Central,NICZ1,HYD_LG,AS T2,,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,1.38,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.East,NICZ2,HYD_LG,Net output,92.5,17.81,17.81,17.81,17.81,17.81,17.81,17.81,17.81,11.20,11.20,11.20,11.20,11.20,11.20,11.20,11.20,27.75,85.18,63.75,27.75,27.75,27.75,85.07,85.08,27.75,27.75,27.75,27.75,27.75,85.15,85.08,85.09
NIC.East,NICZ2,HYD_LG,AS T1,,2.85,2.66,2.25,2.17,2.44,2.71,2.79,2.78,2.88,2.67,2.26,2.18,2.45,2.74,2.85,2.84,2.84,2.66,2.26,2.18,0.84,2.73,2.81,2.80,2.85,2.66,2.26,2.18,2.44,2.72,2.79,2.78
NIC.East,NICZ2,HYD_LG,AS T2,,2.85,2.66,2.25,2.17,2.44,2.71,2.79,2.78,2.88,2.67,2.26,2.18,2.45,2.74,2.85,2.84,0.00,0.00,0.00,2.18,0.00,2.73,0.00,0.00,2.85,0.00,0.00,0.00,2.44,0.00,0.00,0.00
CRI.All,CRIZ0,Exist Non-disp output,,0.0,547.49,557.99,561.83,571.90,598.61,638.40,609.90,564.32,429.43,437.37,445.67,464.44,515.21,532.85,469.90,437.59,338.15,352.97,361.18,381.16,395.72,442.91,402.93,351.69,339.95,353.35,363.74,375.96,379.90,426.15,395.41,340.97
NIC.Central,NICZ1,Exist Non-disp output,,0.0,7.94,7.82,7.63,7.55,7.94,8.88,8.57,8.41,6.67,6.71,5.81,5.30,6.27,6.68,5.98,6.12,4.89,4.99,4.80,4.90,5.23,6.29,5.84,5.16,3.61,3.95,4.02,4.10,4.05,5.12,4.48,3.64
NIC.East,NICZ2,Exist Non-disp output,,0.0,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60,123.60
NIC.West,NICZ3,Exist Non-disp output,,0.0,134.41,137.29,136.26,134.54,152.62,188.32,181.76,152.81,94.24,104.67,102.89,100.79,125.42,148.39,129.75,101.64,73.55,79.23,77.75,78.76,94.56,121.82,111.04,85.08,56.83,64.37,66.89,68.54,77.88,107.46,96.54,67.19
CRI.OffRgn1,CRIZF0,Exist Non-disp output,,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.OffRgn2,CRIZF1,Exist Non-disp output,,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.OffRgn1,NICZF2,Exist Non-disp output,,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.OffRgn2,NICZF3,Exist Non-disp output,,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,New WND_ONWND_ON,Net output,843.6,658.41,677.10,683.88,701.62,720.10,726.97,675.53,653.85,450.02,464.50,479.14,512.06,574.09,551.56,440.94,434.16,289.16,315.74,330.21,365.25,371.43,416.10,346.86,292.94,292.59,316.41,334.73,356.22,344.20,380.47,326.60,273.54
CRI.All,CRIZ0,ET814,Transmission,100.0/0.0,0.00,0.00,0.00,100.00,22.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.All,CRIZ0,NICZ3,Transmission,615.2/0.0,0.00,42.45,231.01,190.61,189.04,169.94,78.17,15.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,376.04,259.20,194.11,169.91,231.70,315.05,237.69,279.45,365.74,311.21,220.16,231.23,279.21,218.15,244.23,273.24
,ET1308,NICZ3,Transmission,115.0/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.Central,NICZ1,NICZ2,Transmission,100.0/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.Central,NICZ1,NICZ3,Transmission,100.0/0.0,1.74,26.06,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,62.31,69.68,0.00,14.11,3.90,0.00,0.00,0.00,0.00,14.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.East,NICZ2,NICZ1,Transmission,120.0/0.0,95.36,101.72,66.38,68.93,60.17,92.34,97.24,97.54,87.82,94.79,108.40,110.94,102.13,92.26,88.77,89.07,56.55,119.98,112.12,119.98,91.86,60.47,115.10,115.42,56.27,62.60,76.16,78.71,69.91,118.09,115.58,115.90
NIC.West,NICZ3,ET2175,Transmission,275.1/0.0,0.00,0.00,45.34,38.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.West,NICZ3,CRIZ0,Transmission,531.5/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.56,0.00,0.00,0.00,59.81,181.39,84.00,122.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.West,NICZ3,NICZ1,Transmission,157.5/0.0,0.00,0.00,79.70,70.72,97.72,83.33,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.59,20.77,0.00,0.00,33.09,110.16,30.41,30.06,103.11,78.80,36.59,57.10,84.64,24.79,30.40,30.21
,ET2286,CRIZ0,Transmission,172.8/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.OffRgn1,CRIZF0,CRIZ0,Transmission,0.0/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CRI.OffRgn2,CRIZF1,CRIZ0,Transmission,0.0/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.OffRgn1,NICZF2,NICZ3,Transmission,0.0/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIC.OffRgn2,NICZF3,NICZ2,Transmission,0.0/0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
